,_id,task,src,tgt
619,52,paraphrase,Rewrite this sentence: The card ecosystem is characterised by the lack of standardisation and interoperability.,Small standardization and interoperability characterise the card ecosystem.
620,277,paraphrase,Paraphrase the sentence: On 16 May 2008 Ukraine became a member of the World Trade Organisation.,Ukraine joined the World Trade Organization on 16 May 2008.
621,896,paraphrase,Write a paraphrase for the sentence: I know what Tessa was planning.,I'm aware of Tessa's plans.
622,1070,paraphrase,Write a paraphrase for the sentence: We will march all over the country.,We'il be marching around the country.
623,228,paraphrase,"Paraphrase this sentence: We were real, we were human.","We've been real, we've been people."
624,905,paraphrase,Rewrite this sentence: Who would be our current Nikita Khrushchev?,What'd our present Nikita Khruschev be?
625,1026,paraphrase,Paraphrase this sentence: I think he wants to go home.,"She wants to go home,I think."
626,876,paraphrase,"Rewrite this sentence: Adequate protection in the exchange of personal data with third countries will be better guaranteed, also with regard to international agreements.","Appropriate protection will be better ensured when exchanging personal data with third countries, including in the light of international agreements."
627,856,paraphrase,"Write a paraphrased version of the sentence: By supporting 5.1 million jobs and contributing EUR 365 billion or 2.4% to European GDP, it makes a vital contribution to economic growth and employment in the EU.","It contributes importantly to economic growth and employment in the EU, through supporting 5.1 billion jobs and contributing 365 billion, i.e. 2.4%, to European GNP."
628,1013,paraphrase,"Write a paraphrase for the sentence: Thus, only strong action by Lebanese groups could destroy Hezbollah.",Hezbollah could thus be destroyed by the firm action of the Lebanese groups alone.
629,868,paraphrase,Paraphrase this sentence: I have a very specific will.,My will is very specific.
630,906,paraphrase,"Write a paraphrase for the sentence: No, I don't think so.","No, I'm not thinking that."
631,604,paraphrase,Paraphrase the sentence: I feel a little tired.,I'm feeling a bit tired.
632,997,paraphrase,"Rewrite this sentence: To accelerate progress, a multidisciplinary and convergent approach shall be fostered, involving chemistry, physics, engineering sciences, theoretical and computational modelling, biological sciences and increasingly creative industrial design.","A multidisciplinary and convergence approach, including chemy, physics, technical science, theoretical and computer modelling, biological sciences and, increasingly, creative industrial dessign, will be encouraged in order to speed up progress."
633,572,paraphrase,Paraphrase this sentence: What has happened to the river?,What's the matter with the river?
634,653,paraphrase,Paraphrase this sentence: The most important elements of the assessments can be summarised as follows: 1.,"As follows, the key elements of this assessment may be summarised: 1."
635,134,paraphrase,Write a paraphrased version of the sentence: The Commission does not share this view.,This view is not shared by the Commission.
636,671,paraphrase,Paraphrase this sentence: He saw us at Adrian Zayne's.,We've been spotted on Adrian Zayne.
637,146,paraphrase,Paraphrase this sentence: You were never in the military.,You've never been to the army.
638,262,paraphrase,Rewrite this sentence: The following files will be included in this report:,This message will contain the following files:
639,196,paraphrase,"Paraphrase this sentence: One must not forget that even after a period of stagnation, the middle class in rich countries remains an upper class from a global perspective.","You must remember that the middle class in wealthy countries remains a higher class from a global point of view, even after a phase of stagnation."
640,146,paraphrase,Paraphrase this sentence: You were never in the military.,You've never been to the army.
641,669,paraphrase,Paraphrase the sentence: A dog can only have one master.,There's only one master for a dog.
642,113,paraphrase,Write a paraphrase for the sentence: The world has tried with little success to cut carbon emissions under the Kyoto Protocol.,"Under the Kyoto Protocol, the world is trying to reduce carbon emissions with only a few successes."
643,359,paraphrase,Paraphrase the sentence: So far only two fishing vessels are operating in the Solomon Islands.,The Solomon Islands still carry only two fishing vessels.
644,687,paraphrase,"Write a paraphrased version of the sentence: No, I'm not afraid to die.","No, I've no fear of dying."
645,47,paraphrase,"Rewrite this sentence: In the decade leading up to the crisis, the emerging European economies were remarkably successful.",The emerging European economies have been remarkably successful during the decade before the crisis.
646,14,paraphrase,Write a paraphrased version of the sentence: Perhaps he has returned to Camelot.,Maybe he's back in Camelot.
647,134,paraphrase,Write a paraphrased version of the sentence: The Commission does not share this view.,This view is not shared by the Commission.
648,951,paraphrase,"Write a paraphrase for the sentence: In total, about 5 million Implanon implants have been sold worldwide up to July 2008.","Overall, by July 2008, approximately 5 million Implanon implants were sold worldwide."
649,559,paraphrase,Paraphrase the sentence: The world is changing all around you.,"All around you, the world's changing."
650,844,paraphrase,Paraphrase this sentence: Matsusaki Hayatonosho has been appointed as the observer.,The Observer was appointed Matsusaki Hayatonosho.
651,510,paraphrase,"Write a paraphrased version of the sentence: We were playing 120, 130 cities in America.","We've played in 120, 130 cities in the U.S."
652,937,paraphrase,"Write a paraphrase for the sentence: No luxuries, that was certain.","There was no luxury, that was for sure."
653,130,paraphrase,"Paraphrase the sentence: Further efforts to ensure that Turkey fully meets the Copenhagen criteria are required in a number of areas, in particular as regards fundamental freedoms.","Further efforts are needed in a number of fields, particularly the fundamental freedoms, to ensure that Turkish fully meets the Copenhagen benchmarks."
654,157,paraphrase,Rewrite this sentence: He must have been proud of you.,You must have made him proud.
655,455,paraphrase,Paraphrase the sentence: We work within the system.,We're working under the system.
656,86,paraphrase,Paraphrase the sentence: The Estonian government will assess the validity of this target date in autumn 2006.,This target date for autumn 2006 will be assessed by the Estonian Government.
657,539,paraphrase,"Write a paraphrase for the sentence: Following the signing of the Treaty of Amsterdam, this intergovernmental cooperation was incorporated into the EU framework on 1 May 1999.","Since 1 May 1999, such intergovernam cooperation has been integrated into the EU framework since the signature of the Treaty of Amsterdam."
658,84,paraphrase,Write a paraphrased version of the sentence: Attention will also be given to innovation for the smart and sustainable use of existing technologies.,"Innovation aimed at smart, sustainable use of existing technology will also receive attention."
659,405,paraphrase,"Paraphrase the sentence: In 1999, GfW sent 40% of its stocks to preventive distillation.",GflW sent 40% of its stock for precautionary distillation in 1999.
660,65,paraphrase,Write a paraphrase for the sentence: The Old Jewish Cemetery is located here.,Here lies the Old Jewish Cemetery.
661,216,paraphrase,"Write a paraphrased version of the sentence: Please, where is the congressman?",I beg of you. Where's that congressman?
662,520,paraphrase,Rewrite this sentence: I know you too well.,I'm too familiar with you.
663,315,paraphrase,Rewrite this sentence: This selection of Leader+ best practices is published by the Observatory of Rural Areas.,The Observatory of Rural Areas publishes this choice of best practice in Leader+.
664,979,paraphrase,Paraphrase the sentence: A girl should be like a girl.,A girl's supposed to act like a girl.
665,680,paraphrase,Paraphrase the sentence: It is therefore necessary to appoint an external auditor from the financial year 2008.,The appointment of an external auditor as from the financial year 2008 is therefore required.
666,297,paraphrase,"Write a paraphrased version of the sentence: In order to ensure equal treatment of all citizens entering the European Union, the proposal includes a uniform system of reduced quantitative limits for tobacco products.",The proposal contains a single system of reduced quantitative restrictions on tobacco products to guarantee equal treatment of all citizens acceding to the EU.
667,1067,paraphrase,Paraphrase this sentence: It is a myth that bans turn leaders of extremist parties into martyrs.,The allegation that prohibitions make extremist party leaders martyr is a myth.
668,281,paraphrase,Paraphrase the sentence: You are an honoured guest of our government.,You're our government's guest of honor.
669,766,paraphrase,"Rewrite this sentence: The EU, Canada and the Asian Development Bank are already engaged in such efforts.","Similar efforts are being addressed in the EU, Canada and the Asia Development Bank."
670,778,paraphrase,Paraphrase the sentence: I would like you to leave.,I'd love it if you'd leave.
671,134,paraphrase,Write a paraphrased version of the sentence: The Commission does not share this view.,This view is not shared by the Commission.
672,1070,paraphrase,Write a paraphrase for the sentence: We will march all over the country.,We'il be marching around the country.
673,266,paraphrase,"Write a paraphrased version of the sentence: The alternative to a world in which America guarantees global prosperity and stability within a liberal order is one of increasing conflict, replete with mercantilism, protectionism, and currency wars.","A world of growing conflict, full of mercancy, protectionistry, and monetary wars, is an alternative to a world where the United States guarantees global prosperity and stability within a liberal order."
674,1055,paraphrase,Paraphrase this sentence: The investigation did not reveal any irregularities in this respect and all accounting requirements were fulfilled.,No inconsistencies were detected in this regard by the investigation and all requirements regarding the accounting were met.
675,895,paraphrase,Write a paraphrase for the sentence: Friedman adhered throughout his life to five basic principles:,Friedman had maintained five fundamental principles throughout his life:
676,229,paraphrase,Rewrite this sentence: It was a short visit.,It's been a brief visit.
677,546,paraphrase,Write a paraphrased version of the sentence: The manufacturer shall comply with the requirements regarding pollutant emissions laid down in Annexes I and II.,The requirements relating to the emission of pollutants laid down in Annex I and Annex II must be complied with by the manufacturer.
678,760,paraphrase,"Write a paraphrase for the sentence: The partners are China, the European Union, India, Japan, South Korea, Russia and the United States.","China, the EU, India, Japan, South Korea, Russia, and the US are the partners."
679,639,paraphrase,Rewrite this sentence: Then it will be a very quiet evening.,It's going to be a very quiet night then.
680,572,paraphrase,Paraphrase this sentence: What has happened to the river?,What's the matter with the river?
681,272,paraphrase,Paraphrase the sentence: We will stay in Nagoya for two days.,We're staying two days in Nagoya.
682,781,paraphrase,"Write a paraphrased version of the sentence: The Commission report will be accompanied, if appropriate, by a legislative proposal.","A Legislative Proposal will accompany the Commission's report, as appropriate."
683,598,paraphrase,Write a paraphrase for the sentence: The king has told us to go to the arena.,We were asked to go into the arena by the King.
684,1020,paraphrase,"Paraphrase the sentence: At a press conference on the day the protests began, New York City Mayor Michael Bloomberg said:","The New York Mayor, Michael Bloomberg, announced to the news conference the day the protests began:"
685,51,paraphrase,"Paraphrase the sentence: No, they brought her from Paris last night.","No, she was taken in last night from Paris."
686,80,paraphrase,Rewrite this sentence: It is therefore necessary to adopt Community rules regarding these practices.,Community provisions relating to those procedures should therefore be adopted.
687,736,paraphrase,"Paraphrase this sentence: For a long time, I was looking ahead.",I looked ahead a long time.
688,146,paraphrase,Paraphrase this sentence: You were never in the military.,You've never been to the army.
689,454,paraphrase,Write a paraphrased version of the sentence: Transitional technical measures for 2005 are also included in the proposal.,This proposal also includes transitional technical measures for 2005.
690,1087,paraphrase,Write a paraphrase for the sentence: I don't think this is a dream.,I'm not sure it's a dream.
691,98,paraphrase,Rewrite this sentence: The Council does not share these conclusions.,These conclusions are not shared by the Council.
692,975,paraphrase,"Rewrite this sentence: Optimization tasks in simulation, genetic algorithms.","Optimizing roles for the simulation, gene allgorithms."
693,854,paraphrase,Paraphrase the sentence: The Commission shall conduct a review of the monitoring requirements set out in point 2.3.3.1 by 31 December 2012.,By 31 December 2012 the Commission will review the monitoring requirements laid down under point 2.3.3.1.
694,802,paraphrase,Paraphrase the sentence: Enforcement work is expected to remain at roughly the same level as in 2004.,It is expected that enforcement work will stay broadly on equal footing with that of 2004.
695,13,paraphrase,Paraphrase this sentence: They made a mistake with Burton.,She and Burton made a mistake.
696,451,paraphrase,Paraphrase the sentence: The operation and development of the internal market for agricultural products must be accompanied by a common agricultural policy.,A Common Agricultural Policy must accompany the functioning and development of the Internal Market in Agricultural Products.
697,709,paraphrase,Write a paraphrased version of the sentence: Examples of such structures have been described in Annex III.,Annex III gives examples of such structures.
698,1044,paraphrase,Paraphrase the sentence: The EESC and the Committee of the Regions should also be informed by the Commission.,It should also inform the EESC and the Committee of the Regions.
699,618,paraphrase,Paraphrase this sentence: What is Bellmiere doing here?,What's Bellmiere doin' in there?
700,319,paraphrase,Paraphrase the sentence: Audiovisual works play an important role in shaping European identities and reflect the different traditions of Member States and regions.,"Audiovisual works, which reflect the various traditions of the MS and the regions, have an important role in shaping Europe's identity."
701,761,paraphrase,"Write a paraphrase for the sentence: In this context, alternative methods for prevention and control of infections should also be taken into account.",Alternative methods of infection prevention and control should also be considered in that context.
702,929,paraphrase,"Write a paraphrased version of the sentence: Other important users are the European Commission, national governments, research institutes, businesses and business organisations.","The Commission, governments of Member States, research institutes, businesses and trade organizations are other major users."
703,456,paraphrase,"Paraphrase the sentence: Member States may also collect additional information, for example:","Other information may also be collected by Member States, e.g.:"
704,277,paraphrase,Paraphrase the sentence: On 16 May 2008 Ukraine became a member of the World Trade Organisation.,Ukraine joined the World Trade Organization on 16 May 2008.
705,1034,paraphrase,"Paraphrase the sentence: No, it was really nice.","No, it's been real pretty."
706,914,paraphrase,"Write a paraphrase for the sentence: Mei, what happened to the signal?","Mei, what's wrong with the beacon?"
707,282,paraphrase,Paraphrase the sentence: I have learned much from the Inquisition.,I've learnt a lot since the inquisition.
708,920,paraphrase,Paraphrase this sentence: Amendment 198 was tabled by Alejandro Cercas and others.,Alejandro Cercas and others introduced amendment 198.
709,775,paraphrase,"Paraphrase this sentence: a. cattle, sheep, goats, pigs and horses;","A. bovine, ovine, caprine, hog and horse;"
710,514,paraphrase,Paraphrase this sentence: He hoped I would forgive him.,He was hoping to be forgiven.
711,424,paraphrase,Paraphrase the sentence: STECF will be asked to evaluate the effects of these changes.,An assessment of the effects of these changes shall be requested from the STECF.
712,571,paraphrase,Write a paraphrase for the sentence: One of the areas for action is the use of alcohol by young people.,The consumption of alcohol by young people is one area of activity.
713,281,paraphrase,Paraphrase the sentence: You are an honoured guest of our government.,You're our government's guest of honor.
714,652,paraphrase,Rewrite this sentence: Neither Richard nor Patrick said anything.,Nothing was said either by Richard or by Patrick.
715,667,paraphrase,"Paraphrase the sentence: In the interests of transparency, these studies should be conducted with public academic studies and workshops with civil society.","This study should be carried out through public academic studies and civil society seminars, in the interest of transparency."
716,197,paraphrase,Rewrite this sentence: We should go to Tripoli.,We're supposed to go to Tripolis.
717,685,paraphrase,Paraphrase the sentence: This could also be carried out by various independent organisations.,Different independent organisations could also do that.
718,70,paraphrase,Write a paraphrase for the sentence: I say this as a friend.,I'm saying it like a friend.
719,571,paraphrase,Write a paraphrase for the sentence: One of the areas for action is the use of alcohol by young people.,The consumption of alcohol by young people is one area of activity.
720,692,paraphrase,Paraphrase the sentence: I pray they are right.,I'm praying that they're right.
721,219,paraphrase,"Write a paraphrase for the sentence: To date, regional and local authorities have adopted different models of intervention.","So far, various intervention models have been adopted by regional and local administrations."
722,349,paraphrase,"Write a paraphrased version of the sentence: The world is full of temptations, Henry.","The world's filled with temption, Henry."
723,755,paraphrase,Write a paraphrased version of the sentence: That is a very good idea.,That's a very nice suggestion.
724,626,paraphrase,Write a paraphrase for the sentence: In some Member States national applications of information services are already being deployed on various waterways.,National IT service applications are already being introduced on different waterways in some Member States.
725,1104,paraphrase,Write a paraphrased version of the sentence: Squire Trelawney must have made a fresh copy.,A new copy had to be made by Squire Trelawney.
726,199,paraphrase,Paraphrase the sentence: National law must take full account of the combined effects of these Directives.,The combined effects of these directives must be fully taken into consideration by national legislation.
727,64,paraphrase,Rewrite this sentence: Toruk Makto was no longer needed.,There was no need for Toruk Makto.
728,560,paraphrase,"Write a paraphrase for the sentence: By letter dated 18 October 2004, the Commission asked for additional information concerning the notification.",The Commission requested supplementary information on the notification by letter dated 18 October 2004.
729,920,paraphrase,Paraphrase this sentence: Amendment 198 was tabled by Alejandro Cercas and others.,Alejandro Cercas and others introduced amendment 198.
730,305,paraphrase,Paraphrase the sentence: We leave because we are disillusioned.,We're leaving because we're disenchanted.
731,973,paraphrase,"Write a paraphrased version of the sentence: Otherwise, not much has happened.","Other than that, much didn't happen."
732,392,paraphrase,Write a paraphrased version of the sentence: The highway network has doubled in the last 20 years.,"Over the past twenty years, the highway network has doubled."
733,81,paraphrase,"Paraphrase the sentence: Prices of machinery and means of transport, which, along with mineral fuels, had the most significant effect on the decline in the overall index of import prices, fell for the third month, this time by 0.7%.","In the fifth month, this time by 0.7%, the prices of machinery and transport equipment were reduced, which, together with mineral fuels, had the main impact on the fall in the global price index of imports."
734,324,paraphrase,"Write a paraphrase for the sentence: For both men, the goal of clinging to power was a top priority.",The intention to remain in power was a highest priority for both men.
735,1044,paraphrase,Paraphrase the sentence: The EESC and the Committee of the Regions should also be informed by the Commission.,It should also inform the EESC and the Committee of the Regions.
736,961,paraphrase,Write a paraphrase for the sentence: The structure of supply and demand on the market must also be taken into account.,Consideration shall also be given to the structure of supply and demand in the market.
737,857,paraphrase,Write a paraphrase for the sentence: We had two of the top Chinese teams in our group.,"In our group, we have two of China's best teams."
738,664,paraphrase,"Write a paraphrase for the sentence: Tomorrow at noon, we take the first step towards a new chapter in our history.",Let's make our first move to the new chapter in our history at noon tomorrow.
739,552,paraphrase,Rewrite this sentence: I did what I had to do.,I've done what I must have done.
740,1028,paraphrase,Write a paraphrased version of the sentence: Each single proposal will cover all 4 modules.,All four modules will be covered by each individual proposal.
741,105,paraphrase,Write a paraphrased version of the sentence: A pandemic can affect most countries and regions around the world.,Most countries and regions worldwide can be affected by the pandemic.
742,1072,paraphrase,Write a paraphrase for the sentence: I saw a movie about that.,I've seen a film about it.
743,332,paraphrase,"Paraphrase this sentence: BG, DK, EE, ES, FI, PL and SK have transposed this Article in whole or in part.","This Article has been fully or partially implemented by BG, DK, EE, ES, FI, PL and SA."
744,291,paraphrase,Write a paraphrase for the sentence: Cooperation between Member States must be stepped up.,There is a need to step up cooperation between Member States.
745,1062,paraphrase,"Paraphrase the sentence: You always knew. But when Oogway said otherwise, what did you do?","You've never known it, but when Oogway says anything different, what have you done?"
746,736,paraphrase,"Paraphrase this sentence: For a long time, I was looking ahead.",I looked ahead a long time.
747,802,paraphrase,Paraphrase the sentence: Enforcement work is expected to remain at roughly the same level as in 2004.,It is expected that enforcement work will stay broadly on equal footing with that of 2004.
748,973,paraphrase,"Write a paraphrased version of the sentence: Otherwise, not much has happened.","Other than that, much didn't happen."
749,396,paraphrase,"Write a paraphrase for the sentence: Moreover, the frequency and intensity of heat waves, floods, and droughts are on the rise.","Furthermore, heatwaves, floods and droughts are rising in frequency and intensity."
750,38,paraphrase,Write a paraphrased version of the sentence: This is a question of honor.,That's a matter of honour.
751,180,paraphrase,"Write a paraphrased version of the sentence: All countries completed, or are about to complete, the transition from the NACE Rev. 1 classification to NACE Rev. 2.",The migration from NACE Rev.1 to NACE Rev. 2 is being completed or will be finalised shortly by all nations.
752,770,paraphrase,Paraphrase this sentence: I am talking about life in general.,I'm speaking of life as such.
753,228,paraphrase,"Paraphrase this sentence: We were real, we were human.","We've been real, we've been people."
754,945,paraphrase,"Paraphrase the sentence: You know, I have a bad reputation.","I've got a bad reputation, you know."
755,736,paraphrase,"Paraphrase this sentence: For a long time, I was looking ahead.",I looked ahead a long time.
756,678,paraphrase,Write a paraphrase for the sentence: It was not possible to accept such information.,Such information could not be accepted.
757,968,paraphrase,Write a paraphrase for the sentence: Now you have gone too far!,You've come too far now!
758,1072,paraphrase,Write a paraphrase for the sentence: I saw a movie about that.,I've seen a film about it.
759,639,paraphrase,Rewrite this sentence: Then it will be a very quiet evening.,It's going to be a very quiet night then.
760,536,paraphrase,Write a paraphrased version of the sentence: Are similar localized outbreaks going unrecognized elsewhere?,Do similar localised flares occur without notice in other places?
761,783,paraphrase,Paraphrase the sentence: But there are also disadvantages to this arrangement.,"However, this arrangement also has its drawbacks."
762,1087,paraphrase,Write a paraphrase for the sentence: I don't think this is a dream.,I'm not sure it's a dream.
763,26,paraphrase,"Write a paraphrased version of the sentence: As regards safety in transportation, the rules concerning the transport of pyrotechnic articles are covered by international conventions and agreements, including the United Nations recommendations on the transport of dangerous goods.","With respect to safety in shipment, the international treaties and agreements, including UN Recommendations on the Transport of Dangerous Goods, shall apply to the rules on the carriage of pyrotechnic articles."
764,383,paraphrase,Write a paraphrased version of the sentence: I saw what Percy is capable of.,I've seen what Percy's able to do.
765,405,paraphrase,"Paraphrase the sentence: In 1999, GfW sent 40% of its stocks to preventive distillation.",GflW sent 40% of its stock for precautionary distillation in 1999.
766,538,paraphrase,"Paraphrase the sentence: If you believe all of the numbers on the company's balance sheet, the company is worth $3 billion.","It's worth $3 billion, so if you trust all the numbers in a company's balance sheet."
767,144,paraphrase,Write a paraphrased version of the sentence: RO did not implement the recommendation.,A recommendation was not implemented by RO.
768,1044,paraphrase,Paraphrase the sentence: The EESC and the Committee of the Regions should also be informed by the Commission.,It should also inform the EESC and the Committee of the Regions.
769,383,paraphrase,Write a paraphrased version of the sentence: I saw what Percy is capable of.,I've seen what Percy's able to do.
770,955,paraphrase,Paraphrase this sentence: We have no pyramids in Miranda.,In Miranda there are no pyramids.
771,303,paraphrase,Write a paraphrased version of the sentence: The Party is Hitler and Hitler is Germany.,"Hitler's the party, Hitler's German."
772,171,paraphrase,Write a paraphrased version of the sentence: Carson said it was a robbery.,Carson says it's a heist.
773,481,paraphrase,Rewrite this sentence: We have not treated your dear child well.,Your precious child has not been treated well.
774,856,paraphrase,"Write a paraphrased version of the sentence: By supporting 5.1 million jobs and contributing EUR 365 billion or 2.4% to European GDP, it makes a vital contribution to economic growth and employment in the EU.","It contributes importantly to economic growth and employment in the EU, through supporting 5.1 billion jobs and contributing 365 billion, i.e. 2.4%, to European GNP."
775,75,paraphrase,"Paraphrase the sentence: Written observations have been submitted by Matratzen Concord, Hukla, the United Kingdom and the Commission.","Matratzen Concord, Hukla, the UK and the Commission submitted written observations."
776,324,paraphrase,"Write a paraphrase for the sentence: For both men, the goal of clinging to power was a top priority.",The intention to remain in power was a highest priority for both men.
777,639,paraphrase,Rewrite this sentence: Then it will be a very quiet evening.,It's going to be a very quiet night then.
778,955,paraphrase,Paraphrase this sentence: We have no pyramids in Miranda.,In Miranda there are no pyramids.
779,222,paraphrase,Paraphrase the sentence: The political response to deflation is to call for a stronger state.,A stronger nation's demand is the policy response to deflation.
780,519,paraphrase,Write a paraphrased version of the sentence: Then we go after the buyer.,"After that, we go after buyers."
781,359,paraphrase,Paraphrase the sentence: So far only two fishing vessels are operating in the Solomon Islands.,The Solomon Islands still carry only two fishing vessels.
782,482,paraphrase,Paraphrase this sentence: What could he want in the middle of the night?,"In the middle of the night,what would he want?"
783,572,paraphrase,Paraphrase this sentence: What has happened to the river?,What's the matter with the river?
784,65,paraphrase,Write a paraphrase for the sentence: The Old Jewish Cemetery is located here.,Here lies the Old Jewish Cemetery.
785,640,paraphrase,Rewrite this sentence: We did everything we could.,We've done everything in our power.
786,1038,paraphrase,"Rewrite this sentence: Dr. Temperance Brennan and her assistant, Jack, uh, something.","Uh, dr.Temperance brennan and her assistant, jack,uh,something."
787,670,paraphrase,Paraphrase the sentence: There were many such men in the crowd.,The crowd held many such men.
788,639,paraphrase,Rewrite this sentence: Then it will be a very quiet evening.,It's going to be a very quiet night then.
789,501,paraphrase,"Write a paraphrase for the sentence: ""It was just a catalyst,"" Ori said.","'That's only the catalytic converter,' said Ori."
790,610,paraphrase,"Write a paraphrase for the sentence: I was there, I saw it.","I've been, I've seen it."
791,213,paraphrase,"Write a paraphrased version of the sentence: As far as the TV and newspapers were concerned, all the suspects were white.",All suspects were white when it came to television and newspapers.
792,1005,paraphrase,Rewrite this sentence: I would like you to go.,I'd like it if you'd leave.
793,462,paraphrase,Write a paraphrased version of the sentence: Annex XXI to the EEA Agreement contains specific provisions concerning statistics.,Specific provisions for statistics are included in Appendix XXI to the EEA Agreement.
794,1111,paraphrase,Write a paraphrase for the sentence: Part of the solution is to encourage greater capacity in the EU.,Promoting more capacity in the EU is part of the solution.
795,89,paraphrase,Write a paraphrase for the sentence: That is our marginal cost curve.,That's the curve of our marginal cost.
796,400,paraphrase,Write a paraphrased version of the sentence: I will see to it that Bajor never forgets him.,I'll make sure Bajor never forgets it.
797,485,paraphrase,Paraphrase the sentence: What do you think about that?,What are your thoughts on this?
798,284,paraphrase,"Paraphrase the sentence: Finally, the Council has fraudulently exploited the division into three pillars of European Union activities.","Lastly, the Council made a fraudulent use of subdividing the European Union's action into three pillars."
799,235,paraphrase,"Write a paraphrased version of the sentence: Under the Taliban regime, he held successive positions as local commander in Nimroz and Kandahar provinces.",He was gradually a local leader of the provinces of Nimroz and Kandahar during the Taliban regime.
800,595,paraphrase,Write a paraphrase for the sentence: The World Bank should provide technical and financial assistance to support a reorganized judiciary.,Technical and Financial Assistance should be made available at the World Bank in support of reorganised justice.
801,889,paraphrase,"Rewrite this sentence: In order to ensure transparent and comparable terms of competition in the market, parent carriers should be subject to specific rules.",Specific rules should apply to parent carriers in order to guarantee transparent and comparable competitive conditions in the market.
802,113,paraphrase,Write a paraphrase for the sentence: The world has tried with little success to cut carbon emissions under the Kyoto Protocol.,"Under the Kyoto Protocol, the world is trying to reduce carbon emissions with only a few successes."
803,981,paraphrase,"Rewrite this sentence: The Treaty of Prüm is complemented by an implementing agreement, based on Article 44 of that Treaty and concluded on 5 December 2006.","An implementing agreement based on Article 44 of the contract concerned, signed on 5.12.2006, supplements the Prüm Treaty."
804,201,paraphrase,Paraphrase the sentence: Henrikson did not react immediately.,Henrikson didn't respond at once.
805,454,paraphrase,Write a paraphrased version of the sentence: Transitional technical measures for 2005 are also included in the proposal.,This proposal also includes transitional technical measures for 2005.
806,1031,paraphrase,Paraphrase this sentence: We have always fought against the idea of evolution.,The idea of evolution has always been fought.
807,100,paraphrase,Write a paraphrased version of the sentence: And Jason will get what he deserves.,And Jason's getting what's coming to him.
808,228,paraphrase,"Paraphrase this sentence: We were real, we were human.","We've been real, we've been people."
809,697,paraphrase,"Write a paraphrased version of the sentence: We don't sell cigarettes here, sir.","We're not selling smokes, sir."
810,418,paraphrase,Write a paraphrase for the sentence: Russian troops are to remain in South Ossetia and Abkhazia.,"In South Osnetia and Abkhazia, Russian armies are to be remained."
811,725,paraphrase,"Paraphrase the sentence: They offered him a hearing, but he refused.","He was offered a hearing, but he declined."
812,829,paraphrase,"Write a paraphrased version of the sentence: The implication is clear: if the US were to be attacked by terrorists again, we will know whom to blame.","And the consequences we have are clear: in case the terrorists should attack the U.S. again, we'll know who to fault."
813,710,paraphrase,"Write a paraphrased version of the sentence: For three Member States, namely the Grand Duchy of Luxembourg, the Republic of Finland and the Kingdom of Sweden, the sulphur depositions in Italy are stated to be zero.","In Italy, the sulphur deposition is mentioned as zero in respect of the 3 MS, the Grand Duchy of Luxembourg, the republic of Finland and the Kingdom of Sweden."
814,146,paraphrase,Paraphrase this sentence: You were never in the military.,You've never been to the army.
815,473,paraphrase,Paraphrase this sentence: These arguments had to be rejected.,It was necessary to reject those arguments.
816,891,paraphrase,"Write a paraphrase for the sentence: As regards the reorganisation of the various departments of EuropeAid, the new arrangements came into effect on 16 March 2005.","The new arrangement entered into force as from 16 March 2005, with regard to the reorganisations between the various EuropeAid units."
817,428,paraphrase,Write a paraphrased version of the sentence: This regulation applies to all EU countries.,All EU countries are covered by the Regulation.
818,966,paraphrase,Paraphrase the sentence: We're running out of oxygen.,Our oxygen is running out.
819,560,paraphrase,"Write a paraphrase for the sentence: By letter dated 18 October 2004, the Commission asked for additional information concerning the notification.",The Commission requested supplementary information on the notification by letter dated 18 October 2004.
820,837,paraphrase,"Paraphrase the sentence: S.H.I.E.L.D. has no shortage of enemies, Doctor.","S.H.I.E.L.Doesn't lack the enemy, Doc."
821,396,paraphrase,"Write a paraphrase for the sentence: Moreover, the frequency and intensity of heat waves, floods, and droughts are on the rise.","Furthermore, heatwaves, floods and droughts are rising in frequency and intensity."
822,69,paraphrase,Write a paraphrased version of the sentence: The girl has the last word.,Girl's got the final word.
823,778,paraphrase,Paraphrase the sentence: I would like you to leave.,I'd love it if you'd leave.
824,257,paraphrase,Paraphrase the sentence: The ESF should not support any action that contributes to segregation or to social exclusion.,No activity which contributes to segregation or exclusion should be supported by the ESF.
825,614,paraphrase,"Rewrite this sentence: Extending the application of this Regulation to currencies other than the euro would have clear benefits, especially in terms of the number of payments covered.","There could be a clear benefit, particularly as concerns the number of payments involved, from extending the application of this Regulation to currencies other than the euro."
826,485,paraphrase,Paraphrase the sentence: What do you think about that?,What are your thoughts on this?
827,419,paraphrase,Write a paraphrased version of the sentence: Windows Media Encoder does not support file transfer.,The transfer of files is not supported by Windows Media Encoder.
828,1037,paraphrase,"Rewrite this sentence: The intention was laudable, but 11 years on, progress in achieving the MDGs has been uneven.","The project has been commendable, but after 11 years, progress in reaching an MDG is uneven."
829,446,paraphrase,Paraphrase the sentence: There are many safe and ethnically diverse neighbourhoods in Pittsburgh.,"In Pittsburgh there are a number of safe, ethnically diversified neighborhoods."
830,1009,paraphrase,Rewrite this sentence: I was never a child.,I've never been a kid.
831,826,paraphrase,Write a paraphrased version of the sentence: Stay as long as you want.,You will remain as long as you wish.
832,438,paraphrase,"Paraphrase the sentence: ""I do not understand,"" I said.","""Can't understand,"" I told him."
